Cust_ID,Age,Customer_Segment
CC93230,47,Diamond
CC39083,40,Diamond
CC57839,31,Diamond
CC46201,43,Diamond
CC83573,32,Diamond
CC96869,47,Diamond
CC47743,49,Diamond
CC74858,36,Diamond
CC66371,49,Diamond
CC97054,23,Diamond
CC70113,24,Diamond
CC34360,50,Diamond
CC26762,23,Diamond
CC45774,21,Diamond
CC34227,22,Diamond
CC56643,20,Diamond
CC33443,37,Diamond
CC53822,43,Diamond
CC87424,47,Diamond
CC62855,32,Diamond
CC37326,36,Diamond
CC60164,39,Diamond
CC98445,20,Diamond
CC26307,47,Diamond
CC26674,40,Diamond
CC43290,23,Diamond
CC37313,41,Diamond
CC52088,36,Diamond
CC90060,20,Diamond
CC84048,49,Diamond
CC69301,21,Diamond
CC63636,34,Diamond
CC22628,40,Diamond
CC63215,45,Diamond
CC17515,43,Diamond
CC84799,45,Diamond
CC77205,31,Diamond
CC62979,23,Diamond
CC37004,35,Diamond
CC12087,47,Diamond
CC78989,22,Diamond
CC30342,24,Diamond
CC37183,30,Diamond
CC79282,38,Diamond
CC58169,32,Diamond
CC52681,47,Diamond
CC99452,40,Diamond
CC31781,48,Diamond
CC52481,45,Diamond
CC78042,27,Diamond
CC53398,37,Diamond
CC67334,31,Diamond
CC97559,27,Diamond
CC52097,30,Diamond
CC43690,24,Diamond
CC35616,29,Diamond
CC92397,23,Diamond
CC23426,35,Diamond
CC14408,20,Diamond
CC87026,44,Diamond
CC37676,46,Diamond
CC81412,20,Diamond
CC49006,35,Diamond
CC35105,30,Diamond
CC73021,35,Diamond
CC58114,29,Diamond
CC23352,31,Diamond
CC54898,45,Diamond
CC60339,33,Diamond
CC39164,40,Diamond
CC86399,22,Diamond
CC27311,44,Diamond
CC95833,41,Diamond
CC23290,33,Diamond
CC41343,28,Diamond
CC65340,46,Diamond
CC42859,27,Diamond
CC19557,50,Diamond
CC16433,48,Diamond
CC82615,48,Diamond
CC90548,45,Diamond
CC97261,29,Diamond
CC48366,39,Diamond
CC82097,48,Diamond
CC49985,23,Diamond
CC58027,25,Diamond
CC19845,43,Diamond
CC29383,29,Diamond
CC69117,48,Diamond
CC41249,39,Diamond
CC34075,48,Diamond
CC38858,41,Diamond
CC77928,31,Diamond
CC92850,27,Diamond
CC65404,37,Diamond
CC20434,33,Diamond
CC75045,31,Diamond
CC43524,44,Diamond
CC56532,50,Diamond
CC41516,20,Diamond
CC40194,28,Diamond
CC52491,44,Diamond
CC94377,47,Diamond
CC90595,40,Diamond
CC46637,33,Diamond
CC24460,34,Diamond
CC64157,42,Diamond
CC49476,32,Diamond
CC72679,24,Diamond
CC87256,37,Diamond
CC44667,50,Diamond
CC38657,25,Diamond
CC75328,36,Diamond
CC52777,49,Diamond
CC73789,50,Diamond
CC49143,39,Diamond
CC54216,32,Diamond
CC44526,21,Diamond
CC76606,49,Diamond
CC70648,20,Diamond
CC23955,48,Diamond
CC67250,49,Diamond
CC46521,44,Diamond
CC37710,45,Diamond
CC95257,34,Diamond
CC24833,29,Diamond
CC45225,31,Diamond
CC36223,35,Diamond
CC17697,47,Diamond
CC54417,37,Diamond
CC18507,33,Diamond
CC47753,44,Diamond
CC36218,40,Diamond
CC24350,24,Diamond
CC13309,50,Diamond
CC70229,47,Diamond
CC44822,31,Diamond
CC61974,22,Diamond
CC70722,22,Diamond
CC24484,50,Diamond
CC63416,35,Diamond
CC25883,43,Diamond
CC85309,33,Diamond
CC94192,41,Diamond
CC66380,45,Diamond
CC23717,38,Diamond
CC40474,32,Diamond
CC89762,30,Diamond
CC21723,31,Diamond
CC40526,33,Diamond
CC99554,36,Diamond
CC30221,24,Diamond
CC45888,49,Diamond
CC85300,25,Diamond
CC75981,28,Diamond
CC83893,27,Diamond
CC92276,49,Diamond
CC25850,30,Diamond
CC85001,42,Diamond
CC93165,44,Diamond
CC29855,36,Diamond
CC52338,31,Diamond
CC17112,25,Diamond
CC45370,29,Diamond
CC19135,50,Diamond
CC84372,35,Diamond
CC40998,25,Diamond
CC40103,31,Diamond
CC73426,44,Diamond
CC35410,22,Diamond
CC41444,41,Diamond
CC23970,42,Diamond
CC56889,37,Diamond
CC64813,48,Diamond
CC12774,26,Diamond
CC61365,30,Diamond
CC92680,36,Diamond
CC75728,26,Diamond
CC52647,44,Diamond
CC39624,43,Diamond
CC98654,36,Diamond
CC76282,26,Diamond
CC66647,46,Diamond
CC98323,21,Diamond
CC38675,29,Diamond
CC46845,49,Diamond
CC78908,41,Diamond
CC22137,36,Diamond
CC26386,29,Diamond
CC15271,32,Diamond
CC65157,45,Diamond
CC11569,20,Diamond
CC62924,35,Diamond
CC59958,47,Diamond
CC91332,22,Diamond
CC63500,23,Diamond
CC82273,39,Diamond
CC89430,47,Diamond
CC39163,29,Diamond
CC38974,30,Diamond
CC44009,32,Diamond
CC99656,35,Diamond
CC82692,37,Diamond
CC12194,46,Diamond
CC79530,26,Diamond
CC36724,27,Diamond
CC15201,49,Diamond
CC27265,43,Diamond
CC59312,28,Diamond
CC88190,36,Diamond
CC83165,37,Diamond
CC78268,22,Diamond
CC98612,40,Diamond
CC36771,50,Diamond
CC66520,32,Diamond
CC96267,24,Diamond
CC20860,41,Diamond
CC79857,36,Diamond
CC24465,36,Diamond
CC76691,43,Diamond
CC90696,20,Diamond
CC93729,35,Diamond
CC84115,31,Diamond
CC96972,22,Diamond
CC64993,34,Diamond
CC70762,48,Diamond
CC26701,25,Diamond
CC60886,38,Diamond
CC99402,23,Diamond
CC20868,43,Diamond
CC64495,42,Diamond
CC13228,41,Diamond
CC60322,26,Diamond
CC41836,47,Diamond
CC86344,33,Diamond
CC73804,42,Diamond
CC31579,50,Diamond
CC72089,46,Diamond
CC72851,37,Diamond
CC38201,23,Diamond
CC88169,34,Diamond
CC69203,32,Diamond
CC45414,30,Diamond
CC77936,28,Diamond
CC31083,36,Diamond
CC76587,29,Diamond
CC96697,25,Diamond
CC24086,24,Diamond
CC13711,28,Diamond
CC68821,23,Diamond
CC45284,26,Diamond
CC68894,37,Diamond
CC34028,45,Diamond
CC80702,29,Diamond
CC66146,36,Diamond
CC20989,42,Diamond
CC57584,41,Diamond
CC26583,36,Diamond
CC72281,26,Diamond
CC92005,34,Diamond
CC41899,38,Diamond
CC79103,50,Diamond
CC73529,30,Diamond
CC66434,49,Diamond
CC26116,36,Diamond
CC53482,41,Diamond
CC39675,33,Diamond
CC75209,25,Diamond
CC74536,47,Diamond
CC53023,50,Diamond
CC67362,41,Diamond
CC43239,44,Diamond
CC32047,36,Diamond
CC25566,29,Diamond
CC63338,48,Diamond
CC95288,26,Diamond
CC69877,37,Diamond
CC74592,47,Diamond
CC95502,25,Diamond
CC92905,41,Diamond
CC87381,47,Diamond
CC21717,34,Diamond
CC68444,23,Diamond
CC13394,44,Diamond
CC47136,36,Diamond
CC18712,32,Diamond
CC81328,43,Diamond
CC48376,50,Diamond
CC37161,41,Diamond
CC77101,50,Diamond
CC89297,26,Diamond
CC96530,30,Diamond
CC70728,26,Diamond
CC56366,25,Diamond
CC58116,44,Diamond
CC72601,40,Diamond
CC85277,30,Diamond
CC92596,39,Diamond
CC34843,45,Diamond
CC84634,46,Diamond
CC68239,29,Diamond
CC56913,42,Diamond
CC67107,32,Diamond
CC16980,34,Diamond
CC28344,23,Diamond
CC55214,24,Diamond
CC13778,33,Diamond
CC49733,37,Diamond
CC12360,49,Diamond
CC74718,33,Diamond
CC88463,33,Diamond
CC56525,41,Diamond
CC29876,32,Diamond
CC37404,50,Diamond
CC23848,45,Diamond
CC70927,37,Diamond
CC70027,26,Diamond
CC61522,28,Diamond
CC71598,40,Diamond
CC55117,43,Diamond
CC33754,49,Diamond
CC31967,32,Diamond
CC27440,42,Diamond
CC83671,40,Diamond
CC56840,26,Diamond
CC92535,39,Diamond
CC62069,35,Diamond
CC76049,31,Diamond
CC40541,48,Diamond
CC53227,35,Diamond
CC28416,48,Diamond
CC21497,45,Diamond
CC91990,25,Diamond
CC35502,25,Diamond
CC20216,41,Diamond
CC73069,24,Diamond
CC52817,46,Diamond
CC36913,41,Diamond
CC84955,37,Diamond
CC28656,32,Diamond
CC38192,47,Diamond
CC19302,27,Diamond
CC29604,21,Diamond
CC19186,30,Diamond
CC14023,25,Diamond
CC37297,23,Diamond
CC97018,28,Diamond
CC31110,34,Diamond
CC80882,43,Diamond
CC22403,38,Diamond
CC23204,36,Diamond
CC51235,45,Diamond
CC16355,43,Diamond
CC52916,25,Diamond
CC51936,43,Diamond
CC92605,28,Diamond
CC94396,49,Diamond
CC80090,28,Diamond
CC34271,49,Diamond
CC79047,40,Diamond
CC89293,34,Diamond
CC68859,40,Diamond
CC77963,32,Diamond
CC89163,27,Diamond
CC32764,49,Diamond
CC59494,37,Diamond
CC44746,40,Diamond
CC69623,31,Diamond
CC20981,28,Diamond
CC49112,20,Diamond
CC67331,24,Diamond
CC46722,49,Diamond
CC70146,48,Diamond
CC21046,32,Diamond
CC31125,24,Diamond
CC71352,22,Diamond
CC11846,24,Diamond
CC24016,34,Diamond
CC71416,46,Diamond
CC59100,20,Diamond
CC39710,49,Diamond
CC68952,47,Diamond
CC97726,43,Diamond
CC43929,34,Diamond
CC37155,46,Diamond
CC15547,43,Diamond
CC57682,30,Diamond
CC21747,37,Diamond
CC22460,20,Diamond
CC71044,31,Diamond
CC41359,47,Diamond
CC28842,24,Diamond
CC14829,48,Diamond
CC34642,26,Diamond
CC55818,28,Diamond
CC59702,33,Diamond
CC61103,48,Diamond
CC71948,37,Diamond
CC28481,28,Diamond
CC66080,32,Diamond
CC25140,24,Diamond
CC68634,23,Diamond
CC15155,35,Diamond
CC68259,50,Diamond
CC87266,40,Diamond
CC96225,43,Diamond
CC35929,50,Diamond
CC50761,32,Diamond
CC81988,43,Diamond
CC39054,20,Diamond
CC78432,47,Diamond
CC77125,41,Diamond
CC39724,40,Diamond
CC62968,44,Diamond
CC56332,48,Diamond
CC53625,37,Diamond
CC78926,42,Diamond
CC24755,50,Diamond
CC33587,22,Diamond
CC35724,33,Diamond
CC28297,25,Diamond
CC80237,48,Diamond
CC34182,36,Diamond
CC89998,48,Diamond
CC96574,27,Diamond
CC97445,25,Diamond
CC20302,34,Diamond
CC25846,49,Diamond
CC31588,33,Diamond
CC83391,20,Diamond
CC16830,43,Diamond
CC13043,21,Diamond
CC78921,48,Diamond
CC88728,28,Diamond
CC32649,38,Diamond
CC88818,22,Diamond
CC61789,38,Diamond
CC73518,23,Diamond
CC31163,34,Diamond
CC79603,29,Diamond
CC70572,31,Gold
CC24577,40,Gold
CC41399,28,Gold
CC89286,22,Gold
CC25221,29,Gold
CC67263,26,Gold
CC88216,42,Gold
CC46132,27,Gold
CC99912,30,Gold
CC65123,29,Gold
CC14901,49,Gold
CC93818,42,Gold
CC59089,48,Gold
CC66035,24,Gold
CC64772,37,Gold
CC65541,41,Gold
CC67479,32,Gold
CC52226,27,Gold
CC67973,46,Gold
CC19145,34,Gold
CC57286,20,Gold
CC69807,39,Gold
CC93833,36,Gold
CC83854,48,Gold
CC56528,48,Gold
CC99202,43,Gold
CC99577,43,Gold
CC80138,32,Gold
CC80600,34,Gold
CC16298,36,Gold
CC87348,47,Gold
CC56779,42,Gold
CC50013,36,Gold
CC82921,23,Gold
CC84597,33,Gold
CC44312,42,Gold
CC93554,30,Gold
CC56862,35,Gold
CC93493,43,Gold
CC32914,43,Gold
CC86740,38,Gold
CC97571,49,Gold
CC45603,27,Gold
CC14439,31,Gold
CC49661,43,Gold
CC83316,38,Gold
CC34837,45,Gold
CC67546,50,Gold
CC57724,47,Gold
CC84337,21,Gold
CC44285,21,Gold
CC34210,39,Gold
CC21120,49,Gold
CC55425,20,Gold
CC64774,45,Gold
CC13515,46,Gold
CC44896,30,Gold
CC76533,24,Gold
CC21612,41,Gold
CC23811,39,Gold
CC27074,29,Gold
CC32268,45,Gold
CC23897,27,Gold
CC62220,31,Gold
CC15944,36,Gold
CC98892,45,Gold
CC37167,41,Gold
CC46585,46,Gold
CC58756,37,Gold
CC22328,45,Gold
CC41675,34,Gold
CC99582,27,Gold
CC24173,37,Gold
CC79261,46,Gold
CC42383,46,Gold
CC65592,31,Gold
CC24638,24,Gold
CC85434,42,Gold
CC70045,49,Gold
CC83798,39,Gold
CC79631,26,Gold
CC33423,46,Gold
CC54659,28,Gold
CC12238,46,Gold
CC14086,44,Gold
CC19491,29,Gold
CC52267,22,Gold
CC91533,42,Gold
CC63449,26,Gold
CC21890,21,Gold
CC22798,20,Gold
CC79037,22,Gold
CC42963,31,Gold
CC25645,21,Gold
CC93947,44,Gold
CC57139,46,Gold
CC18939,31,Gold
CC50220,37,Gold
CC49066,27,Gold
CC56451,29,Gold
CC97386,23,Gold
CC56647,37,Gold
CC11272,32,Gold
CC95143,49,Gold
CC51511,45,Gold
CC70216,30,Gold
CC32016,20,Gold
CC36061,38,Gold
CC97280,46,Gold
CC99952,43,Gold
CC95241,44,Gold
CC68592,40,Gold
CC73433,49,Gold
CC84927,45,Gold
CC84224,27,Gold
CC39639,44,Gold
CC53544,26,Gold
CC28907,36,Gold
CC76319,37,Gold
CC14039,34,Gold
CC40690,21,Gold
CC82802,30,Gold
CC59901,41,Gold
CC46781,21,Gold
CC25058,28,Gold
CC28629,25,Gold
CC80563,25,Gold
CC49800,39,Gold
CC33841,28,Gold
CC89156,29,Gold
CC74270,38,Gold
CC45217,48,Gold
CC16413,45,Gold
CC52610,38,Gold
CC49748,24,Gold
CC15634,28,Gold
CC82644,34,Gold
CC48439,50,Gold
CC70936,46,Gold
CC93809,23,Gold
CC63383,28,Gold
CC18529,27,Gold
CC83193,48,Gold
CC44154,28,Gold
CC93291,25,Gold
CC28571,22,Gold
CC45399,30,Gold
CC81393,25,Gold
CC41080,27,Gold
CC77908,32,Gold
CC93761,50,Gold
CC21974,37,Gold
CC82986,35,Gold
CC98509,22,Gold
CC31079,46,Gold
CC11223,44,Gold
CC87763,28,Gold
CC17167,25,Gold
CC66984,28,Gold
CC21258,27,Gold
CC12744,43,Gold
CC15027,23,Gold
CC65218,36,Gold
CC44582,20,Gold
CC54482,40,Gold
CC40973,49,Gold
CC20730,39,Gold
CC29566,41,Gold
CC23434,35,Gold
CC44170,45,Gold
CC78165,36,Gold
CC45078,39,Gold
CC49677,45,Gold
CC69616,21,Gold
CC45907,29,Gold
CC50919,37,Gold
CC16524,40,Gold
CC19411,37,Gold
CC65812,50,Gold
CC18869,27,Gold
CC84463,26,Gold
CC43696,45,Gold
CC33286,50,Gold
CC52465,50,Gold
CC71499,23,Gold
CC31470,27,Gold
CC67792,42,Gold
CC65840,38,Gold
CC76601,29,Gold
CC63828,21,Gold
CC22573,39,Gold
CC62587,20,Gold
CC90202,28,Gold
CC38880,25,Gold
CC49276,45,Gold
CC75364,44,Gold
CC97762,46,Gold
CC71099,23,Gold
CC79060,36,Gold
CC63178,47,Gold
CC35522,35,Gold
CC68644,27,Gold
CC39230,50,Gold
CC92313,23,Gold
CC93840,26,Gold
CC78153,27,Gold
CC35289,40,Gold
CC58211,48,Gold
CC55049,47,Gold
CC53950,40,Gold
CC57022,21,Gold
CC73510,26,Gold
CC77865,42,Gold
CC51598,44,Gold
CC85255,37,Gold
CC11524,46,Gold
CC62344,36,Gold
CC31194,28,Gold
CC17426,39,Gold
CC23557,27,Gold
CC55394,35,Gold
CC84260,24,Gold
CC72297,32,Gold
CC30640,46,Gold
CC56642,38,Gold
CC57472,32,Gold
CC28735,25,Gold
CC68578,29,Gold
CC24249,35,Gold
CC92965,33,Gold
CC82145,26,Gold
CC89116,50,Gold
CC50588,27,Gold
CC22299,34,Gold
CC50750,47,Gold
CC46813,48,Gold
CC44046,49,Gold
CC84470,29,Gold
CC12904,20,Gold
CC47469,32,Gold
CC35449,20,Gold
CC98395,35,Gold
CC50964,47,Gold
CC27225,22,Gold
CC45848,47,Gold
CC37463,41,Gold
CC83741,34,Gold
CC23701,27,Gold
CC83344,40,Gold
CC95312,38,Gold
CC27900,37,Gold
CC95243,44,Gold
CC53528,28,Gold
CC38477,49,Gold
CC59176,45,Gold
CC65438,31,Gold
CC89188,25,Gold
CC28834,35,Gold
CC46342,22,Gold
CC65624,39,Gold
CC63558,43,Gold
CC37044,46,Gold
CC81711,45,Gold
CC82538,49,Gold
CC20928,49,Gold
CC68274,38,Gold
CC68415,36,Gold
CC64783,37,Gold
CC39773,29,Gold
CC29495,45,Gold
CC34223,26,Gold
CC59857,48,Gold
CC14385,29,Gold
CC19757,47,Gold
CC74418,29,Gold
CC61501,35,Gold
CC96512,38,Gold
CC19542,44,Gold
CC74357,40,Gold
CC69438,26,Gold
CC49883,25,Gold
CC89196,30,Gold
CC17637,42,Gold
CC42198,29,Gold
CC17520,23,Gold
CC82872,32,Gold
CC24673,38,Gold
CC70958,38,Gold
CC60635,33,Gold
CC93684,22,Gold
CC65836,21,Gold
CC41101,33,Gold
CC61368,39,Gold
CC87106,43,Gold
CC11974,47,Gold
CC91226,46,Gold
CC63240,32,Gold
CC75104,40,Gold
CC95043,25,Gold
CC20731,25,Gold
CC77356,32,Gold
CC89628,27,Gold
CC15122,36,Gold
CC46434,42,Gold
CC50410,46,Gold
CC69109,48,Gold
CC22053,45,Gold
CC84129,27,Gold
CC11997,45,Gold
CC35458,25,Gold
CC68660,30,Gold
CC23267,35,Gold
CC30561,27,Gold
CC34943,29,Gold
CC47309,40,Gold
CC24775,29,Gold
CC23017,40,Gold
CC85861,21,Gold
CC75749,27,Gold
CC70034,39,Gold
CC51114,39,Gold
CC62719,40,Gold
CC96937,43,Gold
CC33622,45,Gold
CC30745,26,Gold
CC71378,46,Gold
CC79524,34,Gold
CC37815,36,Gold
CC42415,36,Gold
CC33845,49,Gold
CC60216,47,Gold
CC53707,25,Gold
CC31319,26,Gold
CC78397,36,Gold
CC35925,41,Gold
CC87102,42,Gold
CC37816,46,Gold
CC98748,40,Gold
CC94507,36,Gold
CC71922,46,Gold
CC56890,33,Gold
CC43856,39,Gold
CC94154,38,Gold
CC65524,35,Gold
CC21464,50,Gold
CC53207,39,Gold
CC37450,30,Gold
CC68697,34,Gold
CC98770,43,Gold
CC35257,49,Gold
CC98334,22,Gold
CC50564,20,Gold
CC13361,29,Gold
CC60067,32,Gold
CC63460,45,Gold
CC32139,40,Gold
CC91090,22,Gold
CC53558,32,Gold
CC17263,50,Gold
CC62618,49,Gold
CC73378,36,Gold
CC86979,35,Gold
CC82816,45,Gold
CC31734,45,Gold
CC70426,44,Gold
CC54121,31,Gold
CC28026,20,Gold
CC97192,37,Gold
CC43570,33,Gold
CC37077,30,Gold
CC30389,26,Gold
CC96844,43,Gold
CC63246,47,Gold
CC13367,47,Gold
CC76314,22,Gold
CC22469,21,Gold
CC99154,35,Gold
CC21131,38,Gold
CC90309,20,Gold
CC83636,43,Gold
CC57759,32,Gold
CC57357,21,Gold
CC89344,22,Gold
CC89640,23,Gold
CC60077,44,Gold
CC19282,50,Gold
CC70338,29,Gold
CC69358,44,Gold
CC59959,38,Gold
CC54696,29,Gold
CC40482,34,Gold
CC24006,41,Gold
CC72504,34,Gold
CC15883,42,Gold
CC99313,48,Gold
CC67129,32,Gold
CC28882,32,Gold
CC51990,25,Gold
CC85035,20,Gold
CC27235,21,Gold
CC14884,48,Gold
CC65430,25,Gold
CC49710,27,Gold
CC87906,21,Gold
CC30273,35,Gold
CC32927,43,Gold
CC18995,27,Gold
CC40817,32,Gold
CC40131,35,Gold
CC65495,48,Gold
CC22716,45,Gold
CC88839,42,Gold
CC72196,43,Gold
CC25930,46,Gold
CC60931,22,Gold
CC62289,46,Gold
CC88674,38,Gold
CC16807,28,Gold
CC30961,27,Gold
CC64007,39,Gold
CC59638,38,Gold
CC48491,27,Gold
CC62261,48,Gold
CC50405,39,Gold
CC51281,50,Gold
CC75475,33,Gold
CC42236,25,Gold
CC69125,50,Gold
CC77163,38,Gold
CC70398,36,Gold
CC88243,28,Gold
CC62162,23,Gold
CC65112,46,Gold
CC26266,24,Gold
CC61002,49,Gold
CC52612,31,Gold
CC46087,42,Gold
CC31759,35,Gold
CC67648,21,Gold
CC29191,21,Gold
CC69206,35,Gold
CC11127,41,Gold
CC75386,28,Gold
CC52106,43,Gold
CC96194,29,Gold
CC63592,29,Gold
CC46538,42,Gold
CC61578,33,Gold
CC86861,46,Gold
CC42021,39,Gold
CC64131,44,Gold
CC59435,31,Gold
CC30160,25,Gold
CC33177,24,Gold
CC44894,47,Gold
CC17582,29,Gold
CC98004,29,Gold
CC84053,42,Gold
CC78449,23,Gold
CC32276,43,Gold
CC16746,46,Gold
CC39218,29,Gold
CC50231,31,Gold
CC65291,21,Gold
CC85190,20,Gold
CC20509,43,Gold
CC81137,28,Gold
CC45430,29,Gold
CC83293,23,Gold
CC35086,41,Gold
CC43350,39,Gold
CC11360,36,Gold
CC81621,25,Gold
CC29373,23,Gold
CC39514,48,Gold
CC99553,25,Gold
CC89574,44,Gold
CC34769,50,Gold
CC15135,41,Gold
CC52359,32,Gold
CC48982,48,Gold
CC32645,36,Gold
CC67707,20,Gold
CC79898,25,Gold
CC56637,43,Gold
CC26068,40,Gold
CC47380,35,Gold
CC26230,45,Gold
CC17048,29,Gold
CC19596,35,Gold
CC87823,46,Gold
CC29677,31,Gold
CC51607,22,Gold
CC22561,34,Gold
CC83477,22,Gold
CC27404,42,Gold
CC33515,49,Gold
CC56553,40,Gold
CC53024,46,Gold
CC88621,42,Gold
CC67308,50,Gold
CC81725,48,Gold
CC51190,36,Gold
CC58240,25,Gold
CC71049,24,Gold
CC22708,32,Gold
CC24545,38,Gold
CC53519,28,Gold
CC12212,41,Gold
CC53016,37,Gold
CC28812,49,Gold
CC21484,38,Gold
CC71843,30,Gold
CC36118,42,Gold
CC53373,44,Gold
CC36898,33,Gold
CC62604,36,Gold
CC93223,45,Gold
CC87414,24,Gold
CC25796,45,Gold
CC38598,25,Gold
CC35708,40,Gold
CC96183,41,Gold
CC23890,47,Gold
CC86951,22,Gold
CC84349,48,Gold
CC86583,27,Gold
CC74271,25,Gold
CC23111,42,Gold
CC16650,28,Gold
CC40616,26,Gold
CC95099,30,Gold
CC28071,48,Gold
CC79012,37,Gold
CC78589,49,Gold
CC52364,45,Gold
CC67292,33,Gold
CC82190,44,Gold
CC60110,22,Gold
CC13683,26,Gold
CC47612,45,Gold
CC77091,32,Gold
CC27560,39,Gold
CC33985,33,Gold
CC43262,50,Gold
CC28804,37,Gold
CC31404,44,Gold
CC19185,28,Gold
CC36349,43,Gold
CC26014,45,Gold
CC74108,33,Gold
CC93194,28,Gold
CC14523,33,Gold
CC31134,40,Gold
CC44117,21,Gold
CC30469,42,Gold
CC97688,22,Gold
CC42102,23,Gold
CC60065,21,Gold
CC51784,26,Gold
CC50994,22,Gold
CC12304,50,Gold
CC13916,46,Gold
CC25740,23,Gold
CC30527,35,Gold
CC16017,43,Gold
CC65781,24,Gold
CC49486,27,Gold
CC79957,43,Gold
CC23645,34,Gold
CC99057,43,Gold
CC23150,37,Gold
CC85779,38,Gold
CC64057,35,Gold
CC20076,50,Gold
CC16420,22,Gold
CC52380,30,Gold
CC28893,31,Gold
CC24873,20,Gold
CC58275,26,Gold
CC32149,31,Gold
CC29080,34,Gold
CC95875,49,Gold
CC33598,38,Gold
CC67638,42,Gold
CC49685,32,Gold
CC48334,30,Gold
CC59472,35,Gold
CC50660,39,Gold
CC33902,27,Gold
CC74238,50,Gold
CC23078,49,Gold
CC87875,48,Gold
CC17059,26,Gold
CC98472,48,Gold
CC61607,43,Gold
CC24544,23,Gold
CC28610,36,Gold
CC49636,21,Gold
CC35527,23,Platinum
CC85173,42,Platinum
CC38100,27,Platinum
CC31533,30,Platinum
CC43430,43,Platinum
CC59174,37,Platinum
CC61154,44,Platinum
CC60218,37,Platinum
CC20078,34,Platinum
CC79633,29,Platinum
CC68467,41,Platinum
CC95042,24,Platinum
CC73905,24,Platinum
CC77675,38,Platinum
CC80314,37,Platinum
CC69339,25,Platinum
CC43411,32,Platinum
CC72081,29,Platinum
CC95784,32,Platinum
CC41613,34,Platinum
CC26824,38,Platinum
CC38916,41,Platinum
CC61007,22,Platinum
CC59250,42,Platinum
CC53481,39,Platinum
CC32689,41,Platinum
CC98954,30,Platinum
CC43781,32,Platinum
CC19090,43,Platinum
CC95430,42,Platinum
CC73105,38,Platinum
CC28129,20,Platinum
CC75806,43,Platinum
CC90197,45,Platinum
CC54393,35,Platinum
CC12061,37,Platinum
CC32131,23,Platinum
CC86889,29,Platinum
CC24908,26,Platinum
CC12110,20,Platinum
CC78751,46,Platinum
CC69848,37,Platinum
CC25834,46,Platinum
CC93661,40,Platinum
CC95934,31,Platinum
CC32316,24,Platinum
CC54217,35,Platinum
CC50362,35,Platinum
CC57307,33,Platinum
CC87435,31,Platinum
CC76820,25,Platinum
CC86377,40,Platinum
CC40530,43,Platinum
CC37631,47,Platinum
CC21490,39,Platinum
CC54651,50,Platinum
CC17477,29,Platinum
CC79820,41,Platinum
CC18772,32,Platinum
CC13156,42,Platinum
CC30045,43,Platinum
CC23167,25,Platinum
CC18443,34,Platinum
CC42326,34,Platinum
CC42787,26,Platinum
CC54157,46,Platinum
CC65127,41,Platinum
CC17412,24,Platinum
CC40838,42,Platinum
CC78710,49,Platinum
CC32685,21,Platinum
CC57968,33,Platinum
CC15529,45,Platinum
CC67614,31,Platinum
CC36835,27,Platinum
CC49238,44,Platinum
CC35507,21,Platinum
CC67671,20,Platinum
CC50684,32,Platinum
CC60813,39,Platinum
CC22638,26,Platinum
CC59050,20,Platinum
CC38996,47,Platinum
CC16779,21,Platinum
CC26581,31,Platinum
CC83818,42,Platinum
CC42123,47,Platinum
CC43767,42,Platinum
CC92518,28,Platinum
CC88054,46,Platinum
CC79262,21,Platinum
CC52760,36,Platinum
CC36231,46,Platinum
CC81245,49,Platinum
CC61152,43,Platinum
CC39512,29,Platinum
CC81030,25,Platinum
CC28038,48,Platinum
CC96127,34,Platinum
CC64827,28,Platinum
CC20348,39,Platinum
CC95200,50,Platinum
CC50621,21,Platinum
CC80725,31,Platinum
CC70323,49,Platinum
CC18019,34,Platinum
CC96090,45,Platinum
CC70923,25,Platinum
CC34836,25,Platinum
CC18697,20,Platinum
CC58199,44,Platinum
CC72310,24,Platinum
CC78695,26,Platinum
CC25217,30,Platinum
CC53541,41,Platinum
CC56187,29,Platinum
CC61736,47,Platinum
CC74791,39,Platinum
CC35304,23,Platinum
CC29686,36,Platinum
CC23644,43,Platinum
CC66202,20,Platinum
CC32021,25,Platinum
CC80780,38,Platinum
CC56431,33,Platinum
CC70438,35,Platinum
CC20141,30,Platinum
CC74767,21,Platinum
CC86123,33,Platinum
CC21935,47,Platinum
CC76599,41,Platinum
CC59596,50,Platinum
CC39890,44,Platinum
CC54632,31,Platinum
CC80550,33,Platinum
CC23706,43,Platinum
CC81749,29,Platinum
CC70588,22,Platinum
CC87826,41,Platinum
CC40960,29,Platinum
CC97655,32,Platinum
CC57162,26,Platinum
CC66171,32,Platinum
CC54876,26,Platinum
CC45239,38,Platinum
CC34462,40,Platinum
CC12488,32,Platinum
CC22041,42,Platinum
CC18504,50,Platinum
CC69256,36,Platinum
CC92695,47,Platinum
CC78671,34,Platinum
CC67695,43,Platinum
CC88177,50,Platinum
CC24183,48,Platinum
CC87555,34,Platinum
CC20043,20,Platinum
CC51587,34,Platinum
CC17727,30,Platinum
CC19369,36,Platinum
CC35432,41,Platinum
CC95937,36,Platinum
CC12339,29,Platinum
CC51900,32,Platinum
CC49407,37,Platinum
CC66765,37,Platinum
CC51359,42,Platinum
CC96715,35,Platinum
CC68853,50,Platinum
CC30473,34,Platinum
CC19763,49,Platinum
CC30545,43,Platinum
CC32997,30,Platinum
CC76125,38,Platinum
CC18685,31,Platinum
CC92012,20,Platinum
